,Date,Nasdaq,Res,SqRes,CondV,Spline,st
"2075-1",1992-12-28,0.055550135424375924,-0.10637050622919605,0.011314684595455437,0.36440505299904719,0.69534807048844882,0.52406135641258056
"2076-1",1992-12-29,0.41340322195679846,0.3293841179790255,0.10849389717682059,0.3343940131497693,0.69523189406662256,0.48098198026243749
"2077-1",1992-12-30,0.42360936217971101,0.26698017862730866,0.071278415779869639,0.32667803910684329,0.69511682008881981,0.46996134989957716
"2078-1",1992-12-31,0.75623136197009444,0.59753130441485358,0.35704365975571639,0.31491523461332538,0.69500284801400902,0.4531135886898951
"2079-1",1993-01-04,-0.76367377629278366,-0.98986440688480026,0.97983154401739736,0.35080014481044658,0.69488997730640012,0.50482832716950687
"2080-1",1993-01-05,0.37737575800385059,0.45958105073484457,0.21121474219454378,0.4761160185229672,0.69477820743543606,0.6852777093864324
"2081-1",1993-01-06,1.1075257545612338,0.9582067134190706,0.91816010564137684,0.45128538753204972,0.69466753787579227,0.64964225752080607
"2082-1",1993-01-07,-0.53527178080052806,-0.83274170102318656,0.69345874062299029,0.5433413210487007,0.69455796810736925,0.78228361921939316
"2083-1",1993-01-08,-0.14755576595284481,-0.1116943156863596,0.012475620156644156,0.5785063896579572,0.6944494976152914,0.83304313941405728
"2084-1",1993-01-11,0.76345793411602969,0.72064997576223244,0.51933638756610623,0.49842600612781779,0.69434212588990152,0.71783921433401665
"2085-1",1993-01-12,-0.43323488109630048,-0.66089181727101498,0.43677799413578466,0.51674669174422738,0.69423585242675667,0.74433881502647581
"2086-1",1993-01-13,1.0730360673687045,1.0881937492847074,1.1841656359823085,0.51779405651900745,0.69413067672662532,0.74596048536684134
"2087-1",1993-01-14,1.2904524889401969,0.99998068896800252,0.99996137830892096,0.63601763154029811,0.69402659829548152,0.91641679598785908
"2088-1",1993-01-15,0.20820627114339629,-0.12638034651587976,0.015971991985473843,0.69758034696245041,0.69392361664450319,1.0052696438487416
"2089-1",1993-01-18,0.14047361979701023,0.025479865664559287,0.00064922355428398729,0.59010170998256561,0.69382173129006719,0.85050911980711774
"2090-1",1993-01-19,-0.1892555083364833,-0.29050598795447474,0.084393729037405427,0.50540147239948008,0.69372094175374588,0.72853714221429022
"2091-1",1993-01-20,0.090371173444747654,0.056024289556052688,0.0031387210202604341,0.45370573222155758,0.69362124756230215,0.65411164063396865
"2092-1",1993-01-21,0.47632419966232575,0.3852397427878374,0.14840965942323911,0.40135347086610518,0.69352264824768828,0.57871717943198842
"2093-1",1993-01-22,0.12264690641803355,-0.046749240366074446,0.0021854914748050043,0.3840904251340046,0.69342514334703909,0.55390322779481116
"2094-1",1993-01-25,0.75537424869640546,0.65774089332776531,0.43262308275560674,0.34789192097436689,0.6933287324026719,0.50177052344099016
"2095-1",1993-01-26,0.029700659997189405,-0.19631605826781595,0.038539994733812505,0.38780208326979526,0.69323341496207924,0.55941054614484864
"2096-1",1993-01-27,-1.3181122614716045,-1.3968863849298079,1.9512915724022675,0.35643196719837072,0.6931391905779275,0.51422855905923293
"2097-1",1993-01-28,-0.46389133649791248,-0.26918785933551576,0.072462103613637419,0.63294285623059721,0.69304605880805414,0.91327675583232326
"2098-1",1993-01-29,0.24011341433309852,0.26149143568436117,0.068377770936268401,0.54943096976653172,0.69295401921546185,0.79288229021108514
"2099-1",1993-02-01,0.77676682125380481,0.65529895723326315,0.42941672335100206,0.48484528136063704,0.69286307136831693,0.69977070707943623
"2100-1",1993-02-02,0.47622860796812105,0.24587123580307435,0.060452664595330989,0.49211869931615959,0.69277321483994503,0.7103604596344798
"2101-1",1993-02-03,0.50219727979063933,0.33282052901227804,0.11076950453201261,0.43970853072292959,0.69268444920882832,0.63478908935397171
"2102-1",1993-02-04,0.025396467205762718,-0.14924944960313841,0.022275398206839752,0.40748225664818194,0.69259677405860287,0.58833981316480044
"2103-1",1993-02-05,-1.1164582606529194,-1.1943590430869655,1.4264935238036118,0.36889867321460035,0.6925101889780535,0.53269782753520067
"2104-1",1993-02-08,-0.36300793031847078,-0.20922100130679266,0.043773427387816935,0.5599878914908416,0.69242469356111158,0.80873472118801404
"2105-1",1993-02-09,-0.89598988653278866,-0.89508158425375539,0.80117104247021265,0.48902564058686998,0.69234028740685283,0.70633711410685929
"2106-1",1993-02-10,0.40512443405607002,0.51417728980972288,0.26437828535607177,0.55369504931572044,0.69225697011949205,0.79984033850918956
"2107-1",1993-02-11,0.12366095471900707,-0.031288423709794913,0.00097896545824365639,0.51885865151126787,0.69217474130838241,0.74960645129941605
"2108-1",1993-02-12,-0.7703331467895147,-0.86817225734260683,0.75372306841935754,0.45079510763209063,0.69209360058801073,0.65134991459116209
"2109-1",1993-02-16,-3.7100565291261489,-3.6265000187030845,13.151502385653473,0.51695314890559585,0.69201354757799471,0.74702749782124989
"2110-1",1993-02-17,-0.89975094091014896,-0.21971068687258832,0.048272785926024554,2.5156002142198006,0.69193458190308033,3.6356041163616277
"2111-1",1993-02-18,0.45692578060405609,0.56674177203517606,0.32119623616957149,1.9869676981931685,0.69185670319313952,2.8719353140942023
"2112-1",1993-02-19,0.1749544207482856,0.009494304711016921,9.0141821945638101e-005,1.6251123822288671,0.69177991108316539,2.3491754475557429
"2113-1",1993-02-22,-1.7006101205403468,-1.8088569173485274,3.271963347439617,1.2976081543935107,0.69170420521327136,1.8759581691330365
"2114-1",1993-02-23,-0.15646334740786472,0.1158507499484992,0.013421396263629688,1.5609533407367413,0.69162958522868689,2.2569210081153672
"2115-1",1993-02-24,1.6836285836967946,1.6426280156453523,2.6982267977829877,1.2505731319821576,0.69155605077975613,1.808346742931521
"2116-1",1993-02-25,0.69348092561529739,0.27911702336207672,0.077906312730506078,1.4347860871799307,0.69148360152193367,2.0749387028441624
"2117-1",1993-02-26,0.55313182945679884,0.33967355845182662,0.11537812631132648,1.1641001894320318,0.6914122371157837,1.6836557511450174
"2118-1",1993-03-01,-0.18802046903525493,-0.37300124627583403,0.13912992972332539,0.9627378109685687,0.69134195722697378,1.3925638403752967
"2119-1",1993-03-02,1.2188121750436487,1.1842146958539352,1.4023644458764284,0.81229567760954546,0.69127276152627815,1.1750725948120071
"2120-1",1993-03-03,0.91067284280725858,0.59062238282985435,0.34883479909961501,0.89559625281139865,0.69120464968956896,1.2957034551396973
"2121-1",1993-03-04,-0.46751999566900793,-0.72504753136326416,0.52569392273596349,0.79383189721750336,0.69113762139781731,1.1485873039467713
"2122-1",1993-03-05,0.093972549313203757,0.11608684272995436,0.013476155055009157,0.74370265250191847,0.69107167633709055,1.0761584911767612
"2123-1",1993-03-08,0.85635478760268668,0.76453959457353604,0.58452079167066684,0.6248339263756616,0.69100681419854837,0.90423699670800473
"2124-1",1993-03-09,0.25141890455513405,0.0049127585293604059,2.4135196367803418e-005,0.62354632825829948,0.69094303467844176,0.90245692765177365
"2125-1",1993-03-10,0.56591772290746079,0.44215592158262862,0.19550185899058362,0.53071539838548631,0.69088033747811006,0.76817267708433168
"2126-1",1993-03-11,0.20329459476071676,0.015719499416355795,0.00024710266190081017,0.49035111050523411,0.69081872230397789,0.70981155355755843
"2127-1",1993-03-12,-0.21628488814311453,-0.33028203996469263,0.10908622592323881,0.42876218673260741,0.69075818886755491,0.62071241954515244
"2128-1",1993-03-15,0.35014697263067163,0.32128447742681354,0.10322371543542067,0.39870465226489343,0.69069873688543149,0.57724827189169725
"2129-1",1993-03-16,0.0373917799967316,-0.1064024121303655,0.01132147330716015,0.37476602778259771,0.69064036607927715,0.54263556865365603
"2130-1",1993-03-17,-1.1671511581790028,-1.2474858461710938,1.5562209363972099,0.34199294166738958,0.69058307617583958,0.49522346183344595
"2131-1",1993-03-18,0.0014547464741276883,0.16552750355817025,0.027399354434200066,0.55964649330017224,0.69052686690694032,0.81046302485952904
"2132-1",1993-03-19,-0.68460924407851564,-0.75765213842132662,0.57403676285440908,0.48606556256188177,0.69047173800947459,0.7039615610671266
"2133-1",1993-03-22,-0.89750039674383331,-0.83133767061814001,0.69112232258879502,0.51561807770062174,0.69041768922540803,0.74682049105535364
"2134-1",1993-03-23,-0.23378670962221904,-0.12442736422030015,0.015482168966811231,0.55663945501104228,0.69036472030177509,0.80629765490872962
"2135-1",1993-03-24,-0.10078554284280727,-0.12609683589660764,0.015900412023135996,0.48188041304580276,0.69031283099067808,0.69806092457277535
"2136-1",1993-03-25,0.98128973819102683,0.92899188091068974,0.86302591479798119,0.4247031581159697,0.6902620210492828,0.61527817722083111
"2137-1",1993-03-26,0.077795314187412146,-0.19406072274408059,0.037659564111954917,0.51403184643829003,0.69021229023981867,0.74474455715601118
"2138-1",1993-03-29,-0.11451223449094883,-0.20304499019040276,0.041227268041420753,0.45273280048132652,0.69016363832957739,0.65597892345804909
"2139-1",1993-03-30,0.80321716972644452,0.75370452294275536,0.56807050790436642,0.40635614100804046,0.69011606509090806,0.58882289742742289
"2140-1",1993-03-31,0.56379928185235073,0.32807500919194937,0.10763321165629766,0.45362838251826765,0.69006957030121863,0.65736615848784163
"2141-1",1993-04-01,-0.50698482322992788,-0.69413007688960138,0.48181656364276393,0.41747039719834672,0.69002415374297321,0.60500838258170608
"2142-1",1993-04-02,-2.4756330686969363,-2.4455111755767307,5.9805249098706836,0.44857916406158316,0.68997981520368901,0.65013374909983135
"2143-1",1993-04-05,0.12830460672823563,0.55787451675093858,0.31122397644009325,1.3364238948616385,0.68993655447593649,1.9370243338922117
"2144-1",1993-04-06,-0.98438821646897878,-1.0831695459230568,1.173256265215161,1.1253792267555653,0.68989437135733711,1.6312341040577425
"2145-1",1993-04-07,0.71117012162149607,0.83815941557420737,0.70251120591569682,1.0992419540528415,0.68985326565056104,1.5934431404281453
"2146-1",1993-04-08,-0.38196285232752203,-0.59901034465811476,0.35881339300743342,1.0052580877020678,0.68981323716332688,1.4572902251570641
"2147-1",1993-04-12,1.013857652368344,1.0186119977505528,1.0375704019613721,0.87928939806736073,0.68977428570839894,1.274749459766146
"2148-1",1993-04-13,0.10542337366024057,-0.17304084671018544,0.029943134630177896,0.8894932151694539,0.68973641110358652,1.2896132505840225
"2149-1",1993-04-14,0.016323259939632351,-0.077815359373444234,0.0060552301544182759,0.73897147136485308,0.68969961317174289,1.0714395908771388
"2150-1",1993-04-15,-0.5385875873178847,-0.61464737319109453,0.3777913933707126,0.61996574840695895,0.68966389174076237,0.89893896988302491
"2151-1",1993-04-16,-0.52950538794203084,-0.49297114488951066,0.24302054969367493,0.5872571115496239,0.68962924664358116,0.85155482370824398
"2152-1",1993-04-19,-0.56399183946691522,-0.52930041751671819,0.28015893198337222,0.5410339150988217,0.68959567771817365,0.78456685936470349
"2153-1",1993-04-20,-0.16000003413330077,-0.11831114846487037,0.013997527851076599,0.51147591189745756,0.68956318480755274,0.74173900690507888
"2154-1",1993-04-21,0.31221509362673316,0.27193213599763705,0.073947086588237371,0.44701884152302673,0.68953176775976899,0.64829332370770032
"2155-1",1993-04-22,-0.079846337713629367,-0.21594397263179027,0.046631799315999388,0.40708393002234339,0.68950142642790746,0.59040331813571245
"2156-1",1993-04-23,-0.77160876658624034,-0.8281552873764878,0.68584118000963312,0.37221263917023245,0.6894721606700881,0.53985158560787183
"2157-1",1993-04-26,-1.9229592441529775,-1.8391439044549034,3.3824503012936269,0.44595375126475134,0.68944397034946547,0.64683102680368099
"2158-1",1993-04-27,1.0243544926754389,1.3417842762350556,1.800385043951632,0.92615074550424814,0.68941685533422503,1.3433828000263439
"2159-1",1993-04-28,0.86062727925737548,0.58003320046553486,0.33643851364229133,1.0452281990822603,0.68939081549758408,1.5161620601629893
"2160-1",1993-04-29,0.04405252955539396,-0.20332052518432975,0.041339235961231666,0.90636320349641875,0.68936585071779066,1.3147782161716934
"2161-1",1993-04-30,0.45004508214860905,0.36835889664627547,0.13568827673846146,0.75366456985089814,0.68934196087812172,1.0933101604475648
"2162-1",1993-05-03,0.79661297838491407,0.63254898852674368,0.40011822288620652,0.65157030047263809,0.68931914586688348,0.9452374917763634
"2163-1",1993-05-04,1.7028079538585317,1.4684237027792804,2.1562681708840121,0.6149491265919016,0.68929740557740882,0.89213904131377464
"2164-1",1993-05-05,0.74922123321350398,0.33096574626800251,0.10953832520273582,0.86286610620863113,0.68927673990805804,1.2518427740993088
"2165-1",1993-05-06,-0.4723840662756551,-0.69715230866983147,0.48602134148367598,0.73107376195591423,0.68925714876221755,1.0606691033510378
"2166-1",1993-05-07,0.20565862053754103,0.22875985682860792,0.052331072096245192,0.68932107893049921,0.68923863204829883,1.000119620227838
"2167-1",1993-05-10,0.20230754704764209,0.0878307232426951,0.0077142359453349013,0.58920137671713946,0.68922118967973756,0.85487995079043555
"2168-1",1993-05-11,0.035142179762459591,-0.078654695421337406,0.0061865611118233554,0.50552880819129731,0.68920482157499419,0.73349575099612008
"2169-1",1993-05-12,-0.20076943911888634,-0.28064767261004137,0.078763116141432957,0.44122056250052083,0.6891895276575517,0.64020207039442556
"2170-1",1993-05-13,-0.89146192396718504,-0.92347257697848806,0.8528016004312895,0.40338410834071936,0.68917530785591541,0.58531422084125817
"2171-1",1993-05-14,0.10798737745130182,0.21612148823789223,0.04670849767816139,0.4960446454567794,0.68916216210361414,0.71977928089180276
"2172-1",1993-05-17,0.23480255631964653,0.14014368854063491,0.019640253437774487,0.44032494030044594,0.68915009033919672,0.6389391026325193
"2173-1",1993-05-18,0.41509104745021119,0.29470078157672736,0.086848550661933963,0.39340658590425565,0.68913909250623429,0.57086673819871381
"2174-1",1993-05-19,1.4075392271489129,1.2505675758408952,1.5639192617445732,0.3680420476087588,0.68912916855331796,0.53406830591917309
"2175-1",1993-05-20,1.0087558340493352,0.65041176480329366,0.42303546379453499,0.58072829341201304,0.68912031843405896,0.842709578976929
"2176-1",1993-05-21,-0.45124095766579941,-0.72866999502939955,0.53095996165614512,0.56430348354406434,0.68911254210708905,0.81888436077306337
"2177-1",1993-05-24,0.057596223280143022,0.076407423083072593,0.0058380943021956542,0.56868660158032425,0.68910583953605908,0.82525291320008676
"2178-1",1993-05-25,0.05036949729797513,-0.034064767558983015,0.0011604083888475418,0.4895246741223408,0.68910021068963934,0.71038241830231508
"2179-1",1993-05-26,1.2936791030719874,1.2107111750118247,1.4658215492985132,0.42817506308418229,0.68909565554151941,0.62135794884340823
"2180-1",1993-05-27,0.070988446062525412,-0.26425286682695287,0.069829577626263295,0.61135932611227217,0.68909217407040646,0.8871952826006233
"2181-1",1993-05-28,-0.57788819443125305,-0.6650398044740039,0.44227794153482136,0.53225660342848125,0.68908976626002916,0.77240532291932684
"2182-1",1993-06-01,0.53388129457498934,0.57838981622737951,0.33453477951554184,0.53021490532704774,0.68908843209913173,0.76944392131483563
"2183-1",1993-06-02,0.22409131876113264,0.043016565870285475,0.0018504249392726092,0.51172121317129471,0.68908817158147762,0.74260629375901122
"2184-1",1993-06-03,0.05098861364789542,-0.067228291590354664,0.0045196431901577518,0.44528208949093101,0.68908898470585034,0.64618953338951923
"2185-1",1993-06-04,-0.59791547437368919,-0.68100902406218355,0.46377329085412772,0.3948288866443278,0.68909087147604997,0.57297071110315889
"2186-1",1993-06-07,-1.0597111957133976,-1.0111390444738642,1.0224021672595189,0.42836557275183307,0.68909383190089546,0.62163605726983207
"2187-1",1993-06-08,-0.99396774497000351,-0.85169506316186883,0.72538448061429972,0.54183113240789138,0.68909786599422485,0.78629053890065648
"2188-1",1993-06-09,0.21786817431355132,0.34680119979443491,0.12027107217885956,0.58204037871993064,0.68910297377489393,0.84463483814548601
"2189-1",1993-06-10,-0.17280315636076793,-0.28975735623039367,0.083959325489627257,0.51774057578219068,0.68910915526677807,0.75131867255740536
"2190-1",1993-06-11,0.74426221749810395,0.70657707377288737,0.49925116118145629,0.46279998411234047,0.68911641049877137,0.67158462207767378
"2191-1",1993-06-14,0.46344354681338018,0.23968151210402816,0.057447227244473396,0.48599299182186323,0.68912473950478614,0.70523225181424198
"2192-1",1993-06-15,0.13345293460451657,-0.033329666946831857,0.001110866698786736,0.43432653007670624,0.68913414232375569,0.63024961818342085
"2193-1",1993-06-16,-0.15643054589569161,-0.25625649536519374,0.065667391416851559,0.38591268200845674,0.68914461899963231,0.55998794936344509
"2194-1",1993-06-17,-0.044534151965436308,-0.08554137559845304,0.0073173269392756172,0.35898714674559706,0.68915616958138803,0.52090826809786162
"2195-1",1993-06-18,-0.91662316375922259,-0.98033469363734915,0.96105611154903525,0.32920153569633248,0.68916879412301579,0.4776791092452895
"2196-1",1993-06-21,-0.12333767787868766,-0.010098232829930304,0.00010197430628748219,0.45627157173269861,0.68918249268352927,0.66204753686657747
"2197-1",1993-06-22,-0.28643940748480645,-0.33416133016751171,0.11166379457932077,0.40256422718927587,0.68919726532696346,0.5841059554963477
"2198-1",1993-06-23,-0.28872253134402115,-0.30335034359102675,0.092021430956793979,0.37897220804262105,0.68921311212237568,0.54986215638818448
"2199-1",1993-06-24,0.57225804325273799,0.55809348760833066,0.31146834091082992,0.35782213978499655,0.68923003314384401,0.51916214119810156
"2200-1",1993-06-25,0.88036245446501127,0.69150087820955863,0.47817346456459087,0.37611412265220406,0.68924802847047228,0.54568762929485404
"2201-1",1993-06-28,1.149084299534131,0.89770688463607784,0.80587765072301232,0.4163201295388157,0.68926709818638554,0.60400406552734953
"2202-1",1993-06-29,-0.25215304938663863,-0.55805539445360408,0.31142582327876767,0.49860727023327134,0.68928724238073313,0.72336645679256861
"2203-1",1993-06-30,0.40995915127117755,0.3883744752062413,0.15083473299172334,0.48391787023617838,0.68930846114769095,0.70203384625579746
"2204-1",1993-07-01,-0.051153076694099298,-0.20708344205558765,0.04288355197358993,0.44743548049130399,0.68933075458645943,0.64908678093106076
"2205-1",1993-07-02,0.12783366322377532,0.065465144400558728,0.0042856851313860054,0.40253759511226705,0.68935412280126507,0.58393441309455285
"2206-1",1993-07-06,-0.32273915311185064,-0.42142492590700659,0.17759896817572599,0.36209433825917858,0.68937856590136259,0.52524745643308501
"2207-1",1993-07-07,-0.48964773313420196,-0.49691015573469494,0.24691970287227877,0.35836368603253699,0.68940408400103459,0.51981659863796104
"2208-1",1993-07-08,0.55940210094869158,0.58600621669371389,0.34340328600367998,0.36640317430997188,0.68943067721959161,0.53145760178186596
"2209-1",1993-07-09,0.44017905395774548,0.25392600904891027,0.064478418071507268,0.3877242953555905,0.68945834568137565,0.56236072532041304
"2210-1",1993-07-12,0.26318038792068066,0.10111826172942942,0.01022490285518139,0.36022068579008126,0.68948708951575799,0.52244732536336858
"2211-1",1993-07-13,0.11298319164794179,-0.013165070141331968,0.00017331907182619052,0.33063677395921298,0.68951690885714367,0.47951945733605694
"2212-1",1993-07-14,0.56581617004702878,0.47014362799773746,0.22103503094687493,0.30640619712142264,0.68954780384496916,0.44435816547145707
"2213-1",1993-07-15,-0.53476815828163993,-0.72232264807150237,0.52175000791702741,0.32256299136745059,0.6895797746237049,0.46776747700216292
"2214-1",1993-07-16,-1.2723649022976069,-1.2366056394162477,1.5291935074360667,0.38219548898205519,0.68961282134285817,0.55421749299530088
"2215-1",1993-07-19,-0.55891687245361865,-0.37349575029936344,0.13949907549168444,0.58618262939303678,0.68964694415697059,0.84997495364760978
"2216-1",1993-07-20,0.86855661101106207,0.90921576192927767,0.82667330174063691,0.52399795566826612,0.68968214322562182,0.75976732298380822
"2217-1",1993-07-21,-0.25963295087993998,-0.50861490444232804,0.25868912102087849,0.58437360122508619,0.68971841871343187,0.84726402162080738
"2218-1",1993-07-22,-0.65348469870940562,-0.67355166747187933,0.45367184875414912,0.54135071095801934,0.68975577079005812,0.7848440475357632
"2219-1",1993-07-23,0.67633661837005477,0.7361840273976783,0.54196692219546561,0.53905128469125563,0.68979419963020128,0.78146682732362938
"2220-1",1993-07-26,0.6121974159386312,0.40221780575894767,0.16177916326954256,0.55117002386950775,0.68983370541360478,0.79898969787079599
"2221-1",1993-07-27,-0.50372205489788158,-0.70068751830150544,0.49096299830352252,0.50070664079393945,0.68987428832505415,0.72579403127141495
"2222-1",1993-07-28,0.65264452219624403,0.68210438422844322,0.46526639098366368,0.51379978622618594,0.68991594855438365,0.74472808941839519
"2223-1",1993-07-29,0.23357385533362418,0.028401483244687969,0.00080664425049829151,0.51979171896358412,0.68995868629647183,0.7533664395961126
"2224-1",1993-07-30,-0.35978904769118358,-0.47993000433770777,0.23033280906359221,0.4513930479903745,0.690002501751247,0.65419045125883668
"2225-1",1993-08-02,0.41915720266123557,0.41941237846880675,0.17590674321286159,0.43509074877592041,0.69004739512368773,0.63052299284157498
"2226-1",1993-08-03,0.19058784454282218,0.032791151158749823,0.00107525959431598,0.41405794634499093,0.69009336662382414,0.60000279146386504
"2227-1",1993-08-04,0.67191706264297935,0.56049817038986438,0.31415819901038544,0.37048056740719681,0.6901404164667394,0.53681911473018584
"2228-1",1993-08-05,0.23927975650579469,0.030196895034182922,0.00091185246970546115,0.38631688142781995,0.69018854487257197,0.55972659108554867
"2229-1",1993-08-06,0.35993844577166811,0.2386397348574055,0.056948923052812794,0.34922018922680365,0.69023775206651683,0.50594188477994173
"2230-1",1993-08-09,0.057080408352128131,-0.088700519870526393,0.0078677822253016474,0.32962352504481801,0.69028803827882856,0.47751591620608808
"2231-1",1993-08-10,-0.196437715110509,-0.28076731868500665,0.078830287241568084,0.30690806553374556,0.69033940374482039,0.44457561580418231
"2232-1",1993-08-11,0.23540074247403453,0.20251116222476534,0.041010770825625223,0.30066977119521998,0.69039184870486892,0.43550596919598239
"2233-1",1993-08-12,-0.22982271988158942,-0.35033436054798456,0.12273416418056524,0.28995364763093939,0.69044537340441414,0.41995161210401077
"2234-1",1993-08-13,0.15884298787707252,0.13272738260316769,0.017616558092687661,0.29459537310315276,0.69049997809396235,0.42664066973086073
"2235-1",1993-08-16,1.194353885413868,1.0893761743474812,1.1867404492359539,0.28163474564158825,0.69055566302908722,0.40783786263689709
"2236-1",1993-08-17,0.56519802012982012,0.25011026251020818,0.062555143412925243,0.45544912274545762,0.69061242847043347,0.65948584758919715
"2237-1",1993-08-18,0.52120403968203277,0.33377497542674506,0.11140573422112426,0.41188471715685487,0.69067027468371622,0.59635506587491738
"2238-1",1993-08-19,-0.59373276355056959,-0.77223524161353974,0.59634726838992214,0.38620634077618871,0.69072920193972531,0.55912843946894542
"2239-1",1993-08-20,0.065688638228067475,0.11341209770795362,0.012862303906518418,0.44275924550825979,0.69078921051432707,0.64094696148858987
"2240-1",1993-08-23,-0.013681575044266481,-0.099757829073411006,0.0099516244614398855,0.39437305855515448,0.69085030068846531,0.57085168546954801
"2241-1",1993-08-24,0.58390343251035759,0.51393176921536987,0.2641258634088402,0.35686770845663024,0.69091247274816514,0.51651652348546773
"2242-1",1993-08-25,-0.20152512266964351,-0.39274960334731834,0.15425225092947589,0.3680974385482419,0.69097572698453358,0.53272122908664954
"2243-1",1993-08-26,-0.30988728255962883,-0.34174460381323934,0.11678937423546792,0.35943497676232539,0.69104006369376236,0.52013623470839843
"2244-1",1993-08-27,0.36575587019695988,0.3558857424275047,0.12665466166317621,0.34691933612530473,0.69110548317713216,0.50197740369596866
"2245-1",1993-08-30,0.44989711958534073,0.30293580850073326,0.091770104071992931,0.33889102745005456,0.69117198574101157,0.49031360419899905
"2246-1",1993-08-31,0.73773152142955212,0.57369755387354238,0.32912888332048607,0.32726631342415263,0.69123957169686101,0.47344846392514306
"2247-1",1993-09-01,0.44459740526248126,0.22216047959664814,0.049355278694612717,0.35567290678583469,0.69130824136123725,0.51449250205015395
"2248-1",1993-09-02,0.33449322062510944,0.17153459010876149,0.029424115603780814,0.33346337818170452,0.69137799505579189,0.4823170256594515
"2249-1",1993-09-03,0.14148805051297231,0.00087007852073327924,7.570366322414114e-007,0.31332906168176461,0.69144883310727756,0.45314858696587307
"2250-1",1993-09-07,-1.3915043269361327,-1.4929606393323815,2.2289314705957533,0.29329216141679415,0.69152075584754769,0.42412633162012159
"2251-1",1993-09-08,-1.1727387343976048,-0.96314366089559411,0.92764571152336717,0.62825156549595207,0.69159376361356051,0.90841126474789624
"2252-1",1993-09-09,0.95067589687856113,1.115882399539017,1.2451935296009544,0.68025859742692163,0.69166785674738207,0.9835047137015831
"2253-1",1993-09-10,0.8906821274002219,0.62503778330425219,0.3906722305578933,0.76999793418413454,0.69174303559618799,1.1131271217215819
"2254-1",1993-09-13,-0.53750895596191839,-0.79098028118577202,0.62564980522472291,0.70443032044699727,0.6918193005122657,1.0182287772622036
"2255-1",1993-09-14,-1.0428076249903384,-1.0064922413288251,1.013026631855122,0.69115492130928002,0.69189665185301918,0.99892797494863916
"2256-1",1993-09-15,0.93874442085928322,1.0775872884182527,1.1611943641606024,0.74187607721020554,0.69197508998096968,1.0721138491135689
"2257-1",1993-09-16,0.033798628097514438,-0.22942476322256239,0.052635721979728815,0.80401175006389136,0.69205461526375955,1.1617749991559005
"2258-1",1993-09-17,0.041894440139511602,-0.037711180380075648,0.0014221331256586026,0.67738037813016982,0.69213522807415562,0.97868212836812152
"2259-1",1993-09-20,0.013510592324905701,-0.067737706653282465,0.0045883969026461477,0.57236417890249047,0.69221692879005015,0.8268566616868871
"2260-1",1993-09-21,-0.90245358943636944,-0.97794267178064997,0.95637186928947604,0.49244715207913164,0.69229971779446642,0.71132074652286936
"2261-1",1993-09-22,1.6199394201689366,1.7303037917368682,2.9939512116989833,0.58083752059359894,0.69238359547555961,0.83889555499167212
"2262-1",1993-09-23,0.89732208444486261,0.49588101395092693,0.24589797999699939,0.96876515154409459,0.69246856222662045,1.3990023582139921
"2263-1",1993-09-24,0.31720567306647851,0.062387069231574444,0.0038921464073052628,0.83396057316378391,0.69255461844607946,1.2041802205217897
"2264-1",1993-09-27,0.6998576037033466,0.56274735667177711,0.31668458744107231,0.69269969417031396,0.69264176453750792,1.000083635777933
"2265-1",1993-09-28,0.48700222925015524,0.27225010017655044,0.074120117046141742,0.63368785224723578,0.69273000090962278,0.91476888746718221
"2266-1",1993-09-29,-0.064185274958283856,-0.23574804432370164,0.055577140402449994,0.5503815241023553,0.6928193279762892,0.79440844369917951
"2267-1",1993-09-30,-0.051115699530335235,-0.11083992384106325,0.012285488717092702,0.48367797239867594,0.6929097461565239,0.69803892221399955
"2268-1",1993-10-01,0.058977334754573008,-0.0033987680715132501,1.1551624403937897e-005,0.42579933883608384,0.69300125587449779,0.61442794688556224
"2269-1",1993-10-04,0.21072340871270967,0.12600890982163565,0.015878245354437104,0.37955372617497179,0.69309385755954045,0.54762240645361093
"2270-1",1993-10-05,-0.33658379897518742,-0.45208829219607033,0.20438382394075946,0.34663950468855681,0.69318755164614243,0.50006596896522015
"2271-1",1993-10-06,0.32743113914044386,0.32297786050335875,0.10431469837532706,0.35106735165093877,0.69328233857396016,0.50638438644357087
"2272-1",1993-10-07,-0.29857413849416758,-0.43775918083493182,0.19163310040527054,0.33873881551659285,0.6933782187878168,0.48853397227963913
"2273-1",1993-10-08,0.23317362342307746,0.22100800534839066,0.04884453842807427,0.3430286884217244,0.69347519273770775,0.49465170782463408
"2274-1",1993-10-11,0.44127702292078297,0.3212172752171652,0.10318053789794006,0.32388060298175175,0.693573260878805,0.46697388906165843
"2275-1",1993-10-12,0.62463273910902117,0.4623478298350554,0.21376551575318534,0.31776438389063671,0.69367242367145776,0.4580899759698947
"2276-1",1993-10-13,0.83923067217606118,0.63974202303248018,0.40926985603369037,0.33046873865800674,0.69377268158119798,0.47633576159964325
"2277-1",1993-10-14,0.82333402107677145,0.58030243886102595,0.33675092054805478,0.37093289303443505,0.69387403507874446,0.53458246638720186
"2278-1",1993-10-15,0.25559038093350139,0.015784304224706336,0.00024914425985808229,0.39053226051938833,0.69397648464000428,0.56274566813596627
"2279-1",1993-10-18,-0.57440313821928157,-0.69901135178191764,0.48861686991998382,0.35266375314362436,0.69408003074608027,0.50810243418837331
